20999.829765, 6410.068673, -21.869709, -23.943768, 2299.699901, 12.460985, -180.406902, 99.795611, -33.431788, 76.236992, -76.746085, 5970.210789, -1.783896, 2529.663135, 14.752571, -99.926147, -71.210731, 40499.643760, 1.743858, 0.556331, -29.709117, -11999.878363, 629.558960, 8.567273, 340.097995, 11.099460, -11.969480, 4.315122, -45.139217, -73.420393, 840.343511, 10.114954, 0.890898, -246.264410, -10000.121139, -459.860440, 2.206167, -76.531767, -690.317899, 6449.598357, -63.018094, -3.147972, 68.918319, -7.228762, -92.919410, 573.806823, 184.453990, 2250.375016, -1790.078141, -409.732767, 2.555903, -88.774947, 27.559254, -320.074203, 3029.581737, 322.339360, 47499.755450, 3020.056181, -73.709443, 885.812122, 10.364883, -720.096001, 1769.868115, 740.018614, -10000.060830, -1430.208690, -8.564566, 539.810310, -192.729352, -35.763350, 0.409042, -16.384150, -11.890426, 12.778725, 7.662277, 5250.174829, -43.203842, 7.951227, -870.358764, 1530.293564, 1009.369177, 17.553743, -420.190485, -1080.096609, -3.165443, 0.484952, -38.964633, 20.185825, -7500.710774, -359.908962, -8000.078115, 2899.866222, -180.417540, -10.614300, 1.000000
-45999.956404, 2439.755782, -35.231610, -46.985978, -430.201941, -14.037578, 303.158549, -40.091890, 75.051514, 2603.607600, -38.216635, 1379.725285, 5.269826, -1000.168076, -2.331812, -380.110416, 1243.151425, 13000.740339, 4.151446, -0.345579, 918.935754, 0.000505, -579.828823, -4.539162, -239.768006, -3.351962, 40.972286, 4.761867, -58.990270, -44.970484, 1440.133327, -20.067202, 0.279003, -68.513897, 3230.269039, -750.186642, 3.471635, -63.134372, -1060.202755, -3500.372262, -89.463447, 9.060885, 75.325165, -10.334110, -131.283269, 646.832237, 213.297708, 2859.829833, -1900.254600, 189.585568, 5.278633, 1029.321286, 24.729753, 160.154564, 3150.467388, 2658.239135, 22000.412603, -230.400482, -94.322456, 2097.509940, 6.997816, 1099.847679, -650.108485, 450.072658, 689.872612, 70.261642, -3.254949, -1009.731987, 1457.545036, 35.661747, 6000.207602, 37.388192, 2.575428, -18.240294, -8.293377, 2139.997894, -27.195308, 4.032980, -149.917584, -2449.777162, -400.064139, 4.237366, 499.662906, -739.737445, 64.562089, 4000.165154, 25.106038, 2.922299, 33500.515506, 890.589707, 13999.742617, 1050.403011, 3232.017931, 14.748846, -1.000000
17999.973000, 3299.771597, -21.338860, -35.292578, 1809.723673, -11.649898, -129.874755, 1189.950212, 77.347414, 1963.438203, -45.713415, 1390.393895, 16.040130, -0.228355, 11.795542, 1279.782243, 467.555384, -999.944918, -10.276684, -0.160130, 236.042157, 10999.715567, -649.672541, -0.925598, -280.316073, -13.917918, -6.640736, -17.146871, -52.129482, -39.905266, -110.265332, 690.145519, 0.373120, -154.707569, 2909.922838, -1810.223368, 7.850622, -70.871313, 320.430554, -9.896259, -89.812083, 11.919291, 33.476174, -25.770038, -306.841737, 219.010156, 22.642011, 610.000555, 829.989123, 1139.524689, 3.881007, 491.770892, 30.346331, 1809.890507, -5639.325476, 1487.745076, 30500.129363, 679.692225, -68.515255, 926.533470, -0.106819, 1949.375741, 149.835264, 1260.352290, 1900.001534, -1669.901881, 0.259841, -189.080127, 149.442821, 9.210921, -0.200606, 18.006310, 9.960729, -9.077570, -9.390159, 1830.201887, -37.796046, 10.853483, 2769.710734, -7099.705730, 730.302288, 2.763256, 1099.431098, -1339.977999, 37.827808, 6000.283500, 18.443797, -6.913623, 6999.697823, 159.611486, 34999.773528, 760.142749, 2787.655427, -1.997418, -1.000000
263499.490445, 19709.976180, -42.642682, -39.939818, 7820.123666, -8.150098, 265.169129, 3370.014037, -223.807756, 378.991811, -155.976379, 24860.479564, 1.938374, 9789.924926, -2.168486, 3489.549002, -382.489883, 189000.373927, 9.217412, 1.192788, 330.240014, 52000.261256, 3660.348175, -3.214589, 179.281897, -11.767566, 21.289006, -0.673943, -153.587086, -234.292065, 2740.303885, -989.521081, 0.535352, -229.695597, 12099.930385, 69.728406, 4.070225, -163.187182, 9970.207264, 34169.733329, -434.298389, 5.036892, 99.226148, 9.004759, -270.483682, 1003.559465, 529.391014, 15529.652217, 6959.820511, 159.519511, 12.188847, -234.876223, 30.107254, 1170.227320, 15860.140400, 589.486311, 330000.541441, 10559.944191, -303.887786, 1005.368983, -14.194468, 1149.614888, 3220.153021, 2059.631628, 9409.866195, 679.406419, -18.917658, 2221.011244, -375.013178, -60.937490, 18999.589506, -36.742662, -4.108160, 4.215274, -3.536194, 13220.134324, -75.567606, -143.100595, 5140.042425, 4299.629063, 8139.386226, -14.680526, 1069.946829, 2229.480238, -39.258211, 15999.906423, -296.937735, 12.629346, 205499.590050, 6010.312729, 63999.743883, 11179.701918, 717.651622, 3.108840, 1.000000
6500.096829, 1330.059068, -36.081767, -51.020090, 1399.695700, 6.337373, 922.945084, 780.178068, 139.502417, 3758.157573, -99.266487, 20.039571, -16.153690, -1410.192363, 5.588858, 3229.299400, 1252.070722, -4500.327362, 29.154651, 0.792059, 369.469869, 3000.033212, 140.090586, 2.036290, 689.976073, 2.279326, -11.425815, 6.907293, -101.699084, -41.606708, -510.183140, -230.229202, 0.208488, -351.286062, 2109.919270, -309.968346, -14.233958, -132.129263, 1969.456688, 800.334471, -93.907071, 6.081686, 68.481011, -3.408197, -234.993808, 867.975234, 313.572909, -780.132351, 1240.160001, 520.310599, -7.464213, 1267.132859, 20.082477, 1199.540969, -29.916525, 3176.680110, 21500.163746, 1380.143490, -99.165037, 2620.187423, 1.796142, 240.104961, 750.346078, 849.767215, -639.802792, 660.518170, -7.567187, 560.259141, 1247.689277, 8.224278, 8000.024594, 27.440968, 7.682834, -0.979010, -2.297535, 1959.962100, -59.380311, 26.102398, -4000.047593, 2000.119215, 1799.707098, 4.567788, 19.609730, 410.012159, 57.683916, -3000.251834, -20.356429, -4.168807, -32500.078330, -510.314545, 9000.408418, 2500.001231, 4130.547458, -10.621519, -1.000000
16999.445342, -950.046062, -35.446773, -40.040695, 4879.433736, -23.444860, 219.522290, 1199.898709, -33.183383, 671.230564, -59.311468, 5220.385999, -13.362406, -2270.064900, 15.308459, 809.429443, 445.050066, 30500.418571, 0.388492, 1.595096, 12.658504, -2999.748032, -79.717891, 3.307362, -250.146639, 7.517942, -11.250453, 2.592316, -22.040062, -72.909687, 789.687668, 30.157177, 0.816508, -53.189601, 4969.982142, 189.992668, 16.073943, -71.586159, -750.149429, -200.301148, 129.894076, 12.036994, 79.699146, 4.372892, 23.595935, 120.852526, 211.603725, 3099.796603, 1140.869817, 1580.107993, 9.085500, 403.928898, 21.997142, 2620.118628, -6500.162428, 573.194894, 34000.349459, 3039.921991, -92.307920, 394.673231, 3.580491, -1180.457547, 1780.517868, 650.075914, 2320.241605, -460.237674, -9.308188, 39.755956, 375.272478, -10.063793, 1000.002544, 4.611385, 4.625088, -21.137052, 15.831394, 4560.213447, -45.960281, 27.928294, -1359.894003, -6830.513782, 669.778232, -1.851801, 10.029079, -760.401473, 14.675623, -3000.040767, -50.963787, -7.053687, 16500.340222, -3470.305118, 10999.647566, 2839.917712, 755.086763, -19.561602, 1.000000
168999.884743, 33390.098293, -66.276431, -61.294747, 18610.063575, -6.993568, 269.577665, 3140.360587, -399.976846, 536.564480, -150.085120, 50221.135464, 15.686585, 39039.892310, -7.228825, 9919.824090, -372.405778, 402000.230442, -2.243122, 0.443444, 9.776250, 78999.646177, 1629.985954, -0.798881, -69.822848, 8.554274, -13.190884, 5.213144, -181.059359, -445.768221, 1180.305576, 1639.951088, 0.434742, -243.893139, 14739.834942, 1829.674561, -11.778269, -160.573289, 12380.302272, 16839.950736, -148.986579, 17.174464, 84.116886, 8.876632, -446.590245, 396.786713, 9.979058, 10610.188580, 7189.812390, 2000.297888, -12.071007, -340.752863, 31.471565, 1499.342181, -149.985377, 609.319392, 442500.217866, 10390.552883, -228.602436, 1104.139934, -22.324390, 2139.994290, 2409.836357, 3039.882074, 12609.860351, 1699.556036, 2.160078, 2810.314569, -404.053943, -75.926041, 55999.813726, -33.257184, -11.421955, -0.717181, 15.640509, 23419.914626, -101.624241, -149.232413, 15290.218634, 45210.024641, 4049.978875, -17.549924, 730.409977, 2359.751175, -22.757227, 65999.641150, -180.556894, 2.001511, 160499.806620, -359.752709, 127999.960068, 7469.897818, 294.425449, 14.757734, 1.000000
273000.097851, 27210.017990, -57.136409, -46.759761, 15520.065813, -9.653612, -85.117436, 2689.719574, -320.440331, 43.015584, -155.037839, 31939.893277, 11.451502, 35409.645478, 8.090117, 12259.931826, -153.809616, 270999.664479, 1.137811, 1.161147, 79.379416, 51000.880927, 3079.986626, 8.188903, 1170.041309, 17.532737, 18.967100, -1.132073, -134.441187, -335.792420, 3989.865771, 160.122204, -0.340006, -279.921091, 13270.362846, 1980.310656, 15.776696, -157.840589, 10359.427479, 39110.045392, -296.574810, -0.403784, 97.594427, -0.294952, -325.750633, 216.566512, 399.441446, 18209.667317, 6779.293302, 2570.061387, 15.736282, -272.293885, 30.988320, 4209.706512, 14490.119884, 710.163646, 363499.801555, 12990.003946, -328.222773, 295.176594, -6.147204, 1509.754189, 2829.590836, 2469.829971, 10710.127145, 2030.315681, -9.273656, 2450.436536, -269.862387, -87.820528, 30000.154743, -35.805123, 0.982638, 11.001598, -2.891750, 16520.091510, -93.847066, -106.758045, 9820.214304, 39299.351845, 8009.928059, -14.182736, 2309.948491, 1089.663018, -42.786974, 31000.032236, -314.845756, -5.558413, 232500.200182, 2500.080939, 62000.009423, 12340.280705, 20.255547, 5.427103, 1.000000
18500.055254, 1070.231143, -34.296685, -43.313208, 3650.054774, 16.793335, 204.521357, 449.626505, 24.399824, 747.455604, -59.376609, 740.219490, -5.848210, 469.923236, 4.113894, 2419.742085, -198.593188, -3499.463570, -2.426662, 0.932081, 276.502305, -2000.477693, 1790.034448, -2.021645, 3840.572907, 2.985441, -4.225245, -13.835804, -48.381575, -39.405630, 129.834254, -170.219563, 0.542015, -282.019965, 3660.550562, 699.672918, 6.358697, -66.899966, 1819.542223, 7430.159586, 65.321981, -7.970268, 66.148368, 2.304418, 1.145878, 703.162570, 206.810417, -600.671136, 1380.157877, -1169.695585, -17.765767, -109.407593, 25.707808, -1469.744429, 7730.329962, 485.572466, 41000.077907, 139.803494, -55.182052, 1088.249109, -1.839009, -540.082087, 850.133608, 860.082057, 2289.675125, 1290.090614, -4.545422, 680.866883, -70.901748, -27.262764, -6000.571303, -20.254834, 3.060417, -6.962906, 6.828717, 399.860885, -39.053347, -27.127199, 1639.670086, 1039.880700, 1919.449723, 5.530088, 130.285277, 2629.940187, -8.948526, -1999.861854, -10.636301, 5.523259, -3999.464117, -1799.766306, -10000.352361, -60.429063, 355.063572, -0.231899, 1.000000
184500.243903, 29740.346474, -52.486222, -48.083491, 18639.557575, -13.554228, -66.388141, 1319.833485, -337.311174, 199.877682, -118.370341, 46199.853801, 6.899141, 41749.644267, -20.135334, 12129.963103, -245.831477, 323000.312213, 4.908526, 0.737995, 222.183615, 24999.982815, 2760.063187, 4.731866, 1699.782759, 4.893343, 8.923045, -5.420727, -85.088063, -365.422545, 2639.517146, 1179.978807, -0.254933, -274.896794, 15639.797285, 2120.216814, -1.753568, -120.089328, 5930.239418, 35170.065061, -259.173515, 13.432540, 84.536295, 3.852318, -355.376821, 229.583108, 6.841838, 15210.077009, 5260.177486, 1509.967238, 3.761676, -256.548512, 33.261309, 2869.614429, 14379.854030, 209.234351, 376500.320788, 9439.870579, -221.189107, 258.690601, -1.163185, 2600.066684, 2790.423518, 1380.233681, 13129.307524, 1139.878317, -5.285333, 1470.219357, -257.330475, -75.549174, 45000.334837, -33.350233, -6.557359, -5.294357, 4.760739, 20660.394436, -80.182402, -80.946295, 8609.556100, 60070.434825, 5700.292314, -7.060502, 2380.182022, 979.488124, -37.007810, 61999.875653, -199.050969, 13.156250, 162000.298295, 2339.979903, 38999.432993, 8959.812432, 80.756916, -1.325122, 1.000000
26999.966780, 2010.187825, -12.814638, -16.144316, 3059.430586, 20.022242, 123.349820, 249.761520, 54.980450, 515.644577, -59.488579, 2209.707236, -1.663663, 4180.249337, -6.506811, 2750.011088, -116.526794, 14999.120937, 16.166610, 0.270504, 94.713875, -8999.926678, -1079.590664, 13.536213, 899.379580, -11.930842, 15.170056, -10.528791, -19.787615, -37.799415, 1329.578626, 59.625976, -0.110622, -77.870044, 5570.084695, 1290.423471, -6.121383, -61.991336, -1190.410436, -6250.154873, -9.722473, 8.159638, 94.997832, -12.755156, 5.042293, 797.344341, 83.493087, 1799.886549, 379.523659, -1679.652707, -2.874759, -65.377704, 26.375123, 1020.262802, -13310.009499, 735.017151, 9000.575293, 880.403704, -62.985724, 587.032168, -21.208611, -749.665411, 1539.754400, 1070.019366, 4289.830629, 939.616983, -14.423556, 240.473780, 0.223251, -21.338480, 9000.237038, 2.980566, 0.366915, 9.061450, 6.636552, 1780.278332, -26.835947, 1.778325, -1770.156005, 2729.852724, 479.777209, 12.216029, 1130.407238, 1819.695846, 8.823386, 12999.957197, -35.496184, 21.386328, 15500.102180, 379.790901, -14999.593542, 1990.649521, 241.544693, -7.040622, 1.000000
198999.652291, 2000.325809, -40.068084, -49.291763, 3730.039842, 1.231497, 759.884572, 410.338437, -182.432068, 863.849248, -146.355832, 19070.274890, 13.246984, 9500.030991, -24.020505, 6070.051187, -48.335712, 155000.025364, -2.863391, 1.215899, 607.913723, 47999.857097, 260.075314, -10.993928, -209.910106, 7.975140, 7.976731, 11.024782, -123.856958, -199.392992, 1299.649593, -1759.534172, 0.437353, -173.946516, 6329.918984, 1499.879688, 5.381431, -146.034384, 9819.608570, 26720.168710, -188.771354, -12.194217, 94.001517, 0.113806, -26.149811, 945.469716, 847.403901, 10309.880990, 7959.920069, 210.566393, -2.112301, -178.313799, 29.025676, 1669.707364, 3759.930675, 1138.044242, 233000.365335, 1649.967454, -229.528950, 1003.204612, -9.979880, -890.226496, 2370.395068, 690.011188, 6539.761230, 1149.988835, -9.261908, 1759.919351, -245.710076, -68.863802, 15000.248052, -24.380821, -15.462038, -12.570716, 9.660020, 12830.086599, -72.154994, -114.274479, 530.339855, 26169.864063, 4199.894127, 13.492512, -1790.148771, -130.460340, -23.057733, 20999.922225, -216.418055, -19.279589, 151500.220335, 2420.207795, 69999.922690, 9480.372969, 759.697504, 12.385460, 1.000000
-1000.007895, 5609.851003, -32.318119, -55.517450, 5140.072188, 16.191972, 377.015555, -229.589078, 174.803582, 4675.323535, -90.334242, -119.750941, 5.456395, -5390.224261, -16.028264, 2439.968950, 843.362637, 3999.436378, -20.502820, 0.738753, 1241.778079, -1000.011377, 400.028925, 10.685696, -20.522726, -8.816565, 8.019581, 2.220602, -93.272109, -45.571935, -739.481169, 830.592875, -0.011768, -392.767913, 5860.006643, 729.483450, -11.284156, -120.902274, -549.548837, 12379.977005, -197.594661, 23.119893, 57.013946, 2.869042, -283.754511, 1635.430660, 202.259292, -400.216279, -59.942873, -830.541504, 9.251872, 1448.828950, 24.464386, 519.673267, 6649.509089, 4439.141253, -13500.320442, 709.979965, -93.437996, 3727.343878, -2.711047, -1369.533748, -1119.291324, -1079.991662, 3330.005273, 150.088955, -14.409130, 560.034611, 1224.544887, 41.343912, -12000.058454, 29.625894, 8.038664, -10.636030, -13.496361, 400.368838, -59.524869, 50.665665, 1660.688468, 7910.401995, 1700.163911, 3.874867, 1349.806335, 1209.839101, 75.958941, -7000.021636, 92.766169, 9.683818, 16999.929186, -650.009310, 46999.842836, -269.877990, 4463.798006, -11.514339, -1.000000
